"pers.id"	"rate.id"	"eval.id"	"eval.1"	"eval.2"	"eval.3"	"eval.4"	"eval.5"	"eval.6"	"eval.7"	"eval.8"	"eval.9"	"eval.10"	"eval.11"	"eval.12"	"eval.13"	"eval.14"	"eval.15"	"eval.16"	"eval.17"	"eval.18"	"eval.19"	"eval.20"	"eval.21"	"eval.22"	"eval.23"
133	133	3	3	4	3	4	4	2	4	3	3	3	4	3	4	4	4	4	1	3	4	1	4	3	2
133	133	4	4	4	2	2	4	3	3	3	4	4	4	4	2	5	3	3	4	4	4	3	3	3	3
133	133	5	4	4	3	3	3	3	4	3	5	3	3	4	3	3	3	4	3	3	5	3	3	5	4
133	333	1	5	5	5	4	4	4	5	5	4	4	4	4	4	4	5	5	4	4	5	5	4	5	4
133	333	2	4	4	5	4	4	5	4	4	3	4	4	5	4	4	5	5	4	3	3	5	4	5	4
133	333	3	3	4	5	5	5	4	4	4	5	4	5	4	5	4	3	5	3	3	4	4	5	5	3
133	333	4	4	4	5	4	5	3	4	3	4	4	4	5	4	5	4	5	4	4	5	4	5	4	4
133	333	5	5	5	4	5	4	3	4	4	4	4	4	5	4	4	4	4	4	3	4	5	4	4	5
134	134	1	5	5	5	4	5	3	5	4	4	5	4	5	5	5	5	4	5	5	5	5	5	5	5
134	134	2	5	5	4	5	5	5	5	5	5	5	5	5	4	5	4	4	4	4	4	4	5	5	5
134	134	3	5	4	5	4	5	4	4	5	5	5	4	5	5	5	4	5	5	5	5	5	5	5	5
134	134	4	4	5	5	4	5	4	4	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5
134	134	5	5	5	4	4	5	4	5	4	4	4	5	5	5	5	5	4	4	5	5	5	5	5	5
134	334	1	5	5	5	5	5	4	5	4	4	5	3	5	3	5	5	5	3	5	4	5	4	4	3
134	334	2	5	5	4	4	4	4	4	5	5	4	5	5	4	4	4	5	5	4	4	5	5	5	4
134	334	3	4	5	4	4	4	4	5	4	4	5	3	4	4	4	4	4	4	5	5	5	5	5	4
134	334	4	4	5	5	4	4	4	4	5	4	5	4	4	5	4	4	5	5	4	4	5	5	5	4
134	334	5	5	5	5	5	4	4	5	4	5	4	4	4	5	5	4	5	5	5	4	4	5	5	4
135	135	1	3	4	2	4	3	3	3	4	3	4	3	4	3	4	3	5	3	4	4	5	4	4	3
135	135	2	4	4	4	4	4	3	4	4	3	2	4	4	4	4	4	5	3	3	3	4	4	4	3
135	135	3	4	3	3	4	3	3	3	3	3	4	5	5	4	4	3	3	4	4	4	3	3	5	3
135	135	4	4	3	4	3	4	3	4	4	3	4	3	3	3	4	2	4	4	3	4	3	4	5	3
135	135	5	4	4	3	2	4	4	5	4	3	3	4	4	4	4	4	5	4	3	4	4	5	4	4
135	335	1	4	4	3	5	4	4	4	4	3	3	5	5	5	3	4	4	3	3	4	4	5	5	3
135	335	2	3	5	4	4	4	4	4	4	4	5	4	5	4	4	4	4	3	3	5	5	4	3	3
135	335	3	4	4	4	4	5	3	4	4	3	3	4	5	3	5	4	3	4	3	4	3	4	5	4
135	335	4	5	5	4	4	4	3	4	4	4	3	4	4	4	4	4	5	3	4	4	4	3	4	5
135	335	5	4	3	4	4	4	4	5	3	4	4	3	5	5	4	3	4	4	3	4	4	4	4	4
136	136	1	4	3	3	5	4	3	5	4	3	4	4	4	4	5	4	4	3	4	3	5	3	4	4
136	136	2	4	4	5	4	3	3	5	4	4	4	3	5	5	3	4	4	3	4	5	4	3	5	4
136	136	3	4	3	4	5	4	4	4	4	4	4	4	4	4	5	4	4	3	4	5	3	4	5	4
136	136	4	5	5	4	4	4	3	4	4	4	3	5	4	4	3	4	4	4	3	4	4	4	5	3
136	136	5	4	4	4	3	4	2	4	4	4	3	3	4	4	4	4	4	3	4	4	4	4	5	4
136	336	1	5	4	4	5	4	3	4	3	4	4	4	5	5	4	4	5	4	3	4	4	4	5	4
136	336	2	4	4	4	4	4	2	4	3	5	4	3	4	4	4	4	5	2	4	5	3	4	3	4
136	336	3	4	5	4	4	4	3	4	3	4	5	4	4	4	5	4	4	3	4	4	5	3	4	5
136	336	4	5	5	4	5	5	5	4	4	4	3	4	5	4	5	3	4	4	4	5	5	4	4	4
136	336	5	3	4	4	4	3	3	5	5	3	4	4	4	4	4	3	5	4	4	5	4	4	4	4
137	137	1	3	3	3	3	4	3	3	2	3	2	1	4	3	4	1	1	4	3	4	3	4	4	3
137	137	2	3	4	3	2	3	3	2	4	3	1	4	3	3	3	1	4	3	3	3	2	3	3	1
137	137	3	3	3	3	3	3	3	4	2	4	2	3	4	3	4	1	3	3	3	3	3	3	2	3
137	137	4	4	1	3	3	3	1	2	3	3	2	4	3	3	3	3	3	1	2	3	4	2	3	3
137	137	5	4	3	3	4	4	2	3	3	2	3	2	4	4	4	3	3	2	1	3	4	4	3	2
137	337	1	3	2	3	4	4	3	4	3	3	3	4	4	2	4	3	4	4	3	3	3	3	4	3
137	337	2	4	3	2	4	3	3	3	3	3	2	3	4	4	4	2	3	3	2	4	3	3	3	4
137	337	3	4	3	3	3	4	2	3	3	2	4	3	4	4	4	2	3	3	3	4	4	5	3	4
137	337	4	2	5	3	3	3	2	3	4	3	3	2	4	3	3	2	3	3	4	3	4	3	4	2
137	337	5	4	3	3	2	2	3	3	2	3	3	2	3	4	5	3	3	4	4	3	2	3	4	4
138	138	1	4	3	3	3	5	2	3	4	3	3	3	3	4	3	1	4	2	3	4	3	4	3	4
138	138	2	4	4	4	3	1	3	3	3	4	3	3	4	4	4	3	4	3	4	4	4	3	4	3
138	138	3	3	4	4	3	4	3	3	3	4	4	4	3	3	4	3	3	3	4	4	4	3	3	3
138	138	4	4	4	3	3	3	3	3	4	3	1	4	5	4	4	3	4	2	3	3	2	3	4	3
138	138	5	3	4	4	3	5	3	4	4	3	1	3	5	2	3	3	4	3	4	3	4	3	4	3
138	338	1	4	3	3	4	3	3	4	4	3	2	5	5	4	5	3	5	3	4	3	4	3	3	2
138	338	2	4	4	3	3	3	2	4	3	3	3	4	4	3	3	3	5	4	3	3	4	4	3	3
138	338	3	3	4	3	4	3	3	3	4	4	1	3	4	4	5	4	4	4	3	5	3	3	4	4
138	338	4	4	4	3	4	3	3	4	3	3	1	4	4	4	4	3	4	4	3	5	5	4	4	2
138	338	5	5	3	4	3	4	2	3	3	3	2	4	5	4	3	3	4	4	3	4	3	4	4	3
139	139	1	4	5	4	3	4	3	4	3	4	4	3	4	4	4	4	3	3	4	3	4	4	4	4
139	139	2	4	2	4	3	4	3	4	4	3	2	3	5	3	4	3	3	3	3	4	3	3	4	3
139	139	3	3	5	4	3	3	3	4	3	3	3	3	5	4	4	2	4	3	4	4	3	4	4	3
139	139	4	3	3	4	3	4	3	4	4	2	4	4	3	4	4	4	3	2	3	4	3	5	4	4
139	139	5	4	4	3	3	3	3	3	3	4	4	3	3	4	3	3	4	3	3	4	3	3	5	3
139	339	1	4	5	4	4	4	3	4	4	4	3	4	5	4	3	4	4	3	4	4	4	4	4	4
139	339	2	5	4	4	3	3	4	5	4	2	4	4	5	4	4	4	4	4	5	4	3	5	5	4
139	339	3	4	4	3	4	3	4	4	4	3	4	4	5	4	5	4	3	4	4	5	4	4	5	4
139	339	4	4	5	5	4	4	3	4	5	4	4	3	4	4	4	4	4	4	5	4	4	4	5	4
139	339	5	4	4	4	4	4	3	5	3	3	3	3	4	3	4	3	4	5	3	4	4	4	4	3
140	140	1	4	4	4	3	3	3	4	4	4	4	3	4	4	4	3	4	3	4	4	4	4	4	3
140	140	2	3	4	4	3	3	3	3	4	4	3	3	4	4	4	3	4	3	4	4	4	3	3	3
140	140	3	4	4	4	5	3	4	4	4	3	4	4	5	4	4	3	4	3	4	4	3	4	4	4
140	140	4	3	4	4	2	3	3	4	3	4	3	3	5	4	5	4	3	3	4	4	3	4	3	3
140	140	5	2	4	4	4	5	3	4	4	4	3	4	5	4	4	4	4	3	2	4	4	3	3	4
140	340	1	4	4	4	3	3	3	3	2	3	2	4	4	3	3	2	4	4	3	3	4	4	3	3
140	340	2	3	4	4	3	3	1	4	4	3	2	4	4	3	3	2	3	3	4	4	3	3	3	3
140	340	3	3	4	2	3	4	2	5	2	3	3	3	4	4	4	3	5	4	4	3	2	4	4	2
140	340	4	4	3	5	2	2	3	3	3	3	3	4	4	4	4	3	4	3	4	4	3	3	4	4
140	340	5	3	3	3	4	4	3	4	3	3	4	4	4	4	4	4	4	3	2	4	3	4	4	4
141	141	1	3	5	4	4	3	3	4	3	4	2	4	4	4	4	3	4	3	3	4	3	3	3	4
141	141	2	4	4	4	3	3	1	4	3	4	4	3	3	3	3	3	4	3	2	3	3	3	3	4
141	141	3	3	4	3	3	3	3	4	3	3	3	3	4	3	4	4	4	2	5	3	3	3	3	2
141	141	4	3	4	3	4	3	3	4	3	4	4	4	4	4	4	3	4	2	3	3	4	3	4	3
141	141	5	4	3	4	2	3	3	3	3	4	3	3	4	4	4	3	3	2	2	4	3	3	4	3
141	341	1	3	4	4	4	4	3	4	4	4	3	5	4	4	5	4	4	3	4	3	4	5	5	3
141	341	2	4	4	4	3	3	3	4	3	4	3	4	4	4	4	4	4	3	3	4	4	5	4	3
141	341	3	4	4	2	4	5	2	4	3	3	3	3	3	4	4	2	3	4	3	4	4	4	3	4
141	341	4	3	3	4	4	4	3	4	3	3	3	3	4	4	4	4	4	3	4	3	3	3	3	3
141	341	5	3	4	3	4	3	2	3	4	4	4	4	3	4	4	3	4	3	3	3	3	4	4	3
142	142	1	3	3	3	3	3	2	4	3	2	3	3	4	3	3	4	3	3	3	3	2	4	4	2
142	142	2	3	4	3	3	3	3	2	3	3	3	4	4	2	4	3	3	3	3	4	4	4	4	2
142	142	3	3	4	3	3	2	2	2	3	3	4	2	3	3	3	2	3	3	4	5	4	3	3	4
142	142	4	4	3	4	3	4	3	4	4	2	3	4	4	4	3	1	4	3	2	3	4	3	4	2
142	142	5	3	3	3	3	4	3	3	2	5	3	3	4	3	4	2	4	3	2	3	3	4	4	3
142	342	1	3	3	3	3	3	2	3	3	3	3	2	3	2	1	3	4	3	2	2	3	3	3	3
142	342	2	4	3	3	3	3	3	2	3	3	2	2	3	3	3	3	3	3	3	2	4	3	3	1
142	342	3	3	3	3	3	2	3	2	3	2	3	2	3	3	4	2	3	1	3	3	2	3	4	4
142	342	4	3	3	3	3	1	2	3	2	3	3	2	4	3	2	1	3	3	3	3	4	4	3	2
142	342	5	4	2	3	4	3	2	3	3	2	2	4	3	4	4	4	3	2	3	4	3	3	4	2
143	143	1	4	3	5	3	4	3	4	5	4	4	4	5	4	5	4	5	3	4	5	4	4	4	4
143	143	2	4	4	3	4	3	4	3	5	4	3	4	4	4	3	4	5	3	4	5	4	4	3	4
143	143	3	5	4	4	4	5	4	5	3	3	4	4	4	4	4	4	4	4	5	4	4	4	3	2
143	143	4	5	4	4	4	4	4	4	4	4	4	4	4	3	3	3	5	4	3	5	4	4	5	3
143	143	5	4	4	5	3	4	4	3	4	3	4	4	4	4	5	4	4	3	4	3	4	3	5	3
143	343	1	2	3	4	2	4	3	1	3	4	3	4	4	4	3	3	4	2	3	4	4	3	4	4
143	343	2	4	3	3	3	4	3	4	2	3	4	4	4	4	3	3	3	2	4	3	4	5	4	3
143	343	3	3	4	2	3	3	2	4	4	3	4	3	3	3	3	3	4	3	3	3	3	3	4	2
143	343	4	4	3	3	3	5	4	5	3	3	3	4	3	2	3	3	3	3	4	4	4	4	4	3
143	343	5	3	3	2	3	4	3	4	4	3	3	3	4	4	4	4	3	4	3	3	4	4	5	3
144	144	1	4	4	4	4	5	5	5	3	4	5	5	4	5	5	4	4	3	5	4	5	4	5	5
144	144	2	4	4	4	4	5	4	4	5	4	4	4	4	4	5	3	5	3	4	5	4	4	4	5
144	144	3	4	5	4	4	4	5	4	4	4	3	4	4	5	4	4	3	5	3	4	4	5	4	5
144	144	4	5	4	4	4	5	3	5	4	5	4	5	5	5	5	4	5	4	4	5	5	5	4	4
144	144	5	5	4	5	4	5	5	4	4	3	4	4	5	4	5	4	5	4	4	5	4	5	3	4
144	344	1	4	4	4	5	4	5	5	4	3	4	5	5	4	3	4	5	3	5	5	4	4	5	5
144	344	2	2	5	3	4	4	4	4	3	4	4	4	4	4	4	4	4	4	5	5	3	4	5	4
144	344	3	5	5	4	4	4	4	4	4	4	4	5	4	5	4	3	4	4	5	4	5	4	4	3
144	344	4	4	5	3	3	4	5	4	5	5	4	4	5	5	5	4	4	4	4	5	4	4	5	4
144	344	5	5	5	4	4	5	3	4	5	3	4	4	5	3	4	5	3	3	4	5	5	5	5	4
145	145	1	4	3	3	4	4	1	4	3	1	3	4	4	3	3	3	4	2	3	4	5	4	4	4
145	145	2	4	5	4	3	4	4	5	3	4	2	4	5	3	3	4	4	2	4	5	4	4	4	3
145	145	3	3	4	4	3	3	4	4	3	3	2	4	3	4	4	4	4	3	4	3	3	5	4	3
145	145	4	3	4	3	4	3	3	4	3	4	4	4	5	3	5	2	4	3	4	5	4	5	4	4
145	145	5	5	3	4	3	4	3	4	3	3	4	3	4	3	3	4	4	1	3	3	3	4	5	3
145	345	1	3	3	3	3	3	1	1	3	5	2	4	3	3	2	4	3	3	3	4	3	2	3	4
145	345	2	3	4	3	1	2	2	3	3	2	1	3	2	3	4	3	3	2	3	3	3	2	4	2
145	345	3	2	2	3	3	3	3	3	2	2	2	3	3	3	4	3	3	3	3	4	3	4	4	2
145	345	4	3	3	3	3	3	1	3	2	3	2	3	3	1	3	2	4	3	4	4	4	2	3	3
145	345	5	4	4	3	3	2	1	3	4	3	2	4	4	3	4	2	3	2	3	3	3	3	3	1
146	146	1	5	5	4	5	5	4	5	5	5	4	5	5	5	5	4	4	5	5	5	5	5	5	5
146	146	2	5	5	5	4	5	4	4	4	5	4	5	5	5	5	5	4	4	5	4	5	5	5	4
146	146	3	5	5	5	5	5	4	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	5	5
146	146	4	5	4	5	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5	4	5	5	5	5
146	146	5	5	5	4	4	5	5	4	5	4	4	5	5	4	5	4	5	5	5	5	5	5	4	5
146	346	1	4	4	4	5	5	3	4	5	4	4	5	4	4	5	3	5	5	5	5	5	5	4	5
146	346	2	4	4	4	4	4	4	4	5	4	5	3	5	4	5	4	5	5	4	4	5	4	5	5
146	346	3	4	5	5	5	5	4	5	5	4	3	4	5	5	5	4	4	4	5	5	4	5	5	5
146	346	4	5	4	4	5	4	4	5	4	4	5	4	5	4	4	4	5	4	4	5	4	5	5	4
146	346	5	5	3	4	4	5	4	5	4	5	4	5	5	5	5	4	5	4	4	4	4	4	5	4
147	147	1	4	4	3	4	4	3	4	4	5	2	3	4	4	2	3	4	4	3	5	4	4	3	3
147	147	2	4	4	4	3	4	4	4	3	4	3	4	3	3	4	4	5	2	3	4	4	4	4	3
147	147	3	3	3	3	4	4	3	3	4	4	4	3	4	3	4	4	4	3	3	4	5	4	4	3
147	147	4	4	3	4	4	5	4	4	3	3	3	4	4	4	3	3	4	2	3	4	2	4	4	4
147	147	5	4	3	4	3	4	1	4	3	3	4	4	5	5	4	4	4	4	3	3	5	3	5	4
147	347	1	4	4	5	4	4	5	4	4	4	3	4	5	5	4	4	4	4	4	5	4	4	3	4
147	347	2	5	4	4	5	4	4	4	5	3	4	4	5	4	4	4	5	3	4	4	4	4	4	4
147	347	3	4	4	5	4	4	2	4	4	5	3	5	5	5	5	4	4	4	4	5	4	5	4	3
147	347	4	5	5	4	3	4	5	4	3	4	4	4	5	4	4	4	4	4	4	5	4	3	5	4
147	347	5	4	4	4	5	4	3	5	5	4	4	3	5	4	4	4	4	4	4	4	3	5	5	4
148	148	1	4	5	4	4	4	3	4	3	4	4	3	4	5	4	4	3	4	4	4	5	4	4	4
148	148	2	4	4	4	4	5	3	4	3	3	4	3	4	4	5	3	4	3	4	4	5	5	3	3
148	148	3	4	4	4	4	4	4	4	3	3	3	5	3	4	3	3	3	4	2	5	4	5	4	2
148	148	4	4	3	4	3	3	4	4	4	4	3	4	5	5	4	3	4	4	4	3	4	5	4	4
148	148	5	4	4	3	4	4	3	4	4	3	3	4	4	3	4	5	4	3	4	4	3	4	4	3
148	348	1	4	4	3	4	5	3	4	3	5	4	4	4	5	4	4	4	5	3	4	4	5	5	4
148	348	2	4	4	4	4	5	3	4	4	4	3	4	5	4	5	4	4	4	4	5	5	4	5	5
148	348	3	4	5	4	3	4	3	4	4	4	4	3	5	5	5	3	5	4	4	4	4	5	4	4
148	348	4	5	4	4	4	4	4	4	4	5	5	4	5	5	4	4	4	4	4	5	4	4	5	4
148	348	5	4	5	5	5	3	4	5	4	4	4	4	5	4	4	4	4	4	3	4	5	5	5	4
149	149	1	5	4	5	5	5	4	5	4	5	4	5	5	5	5	4	5	4	4	5	5	5	5	5
149	149	2	4	5	5	5	4	4	5	5	5	5	5	5	4	5	5	4	5	5	5	4	5	5	5
149	149	3	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	5	4	4
149	149	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5
149	149	5	5	5	5	5	5	4	5	5	5	5	5	5	4	4	5	4	4	4	5	5	5	5	5
149	349	1	5	3	4	4	5	3	4	4	5	5	3	5	4	5	4	5	4	5	5	5	5	4	5
149	349	2	5	4	5	4	5	4	5	4	4	4	4	5	5	4	4	5	4	4	5	4	4	4	4
149	349	3	4	4	4	4	4	3	5	5	3	4	3	5	4	5	4	5	5	4	4	4	5	5	4
149	349	4	4	5	5	3	4	4	5	4	5	4	4	4	4	4	5	5	4	4	5	5	4	5	4
149	349	5	4	5	4	4	5	4	4	5	4	4	4	5	5	4	4	4	4	4	5	5	5	5	4
150	150	1	5	4	4	4	4	4	4	4	4	3	4	5	4	3	4	4	4	2	4	4	4	4	4
150	150	2	5	3	3	4	4	3	3	4	4	4	3	4	5	4	5	5	5	4	5	3	4	4	4
150	150	3	4	4	3	4	5	4	5	5	3	3	3	4	4	5	4	4	4	4	4	3	4	4	5
150	150	4	3	5	4	3	4	3	5	4	4	5	3	4	5	4	4	4	4	3	4	5	3	4	4
150	150	5	4	5	4	4	3	2	4	4	4	3	3	4	5	5	4	3	3	3	4	5	4	4	5
150	350	1	4	3	4	4	4	4	4	3	4	4	5	4	4	4	4	3	3	4	5	4	4	5	4
150	350	2	4	4	4	5	4	4	4	4	4	3	4	4	4	4	4	4	4	4	5	3	4	4	3
150	350	3	5	4	5	4	4	4	4	3	4	3	2	4	4	4	3	4	4	4	5	4	4	4	4
150	350	4	3	4	5	4	5	4	3	4	5	3	4	4	4	3	4	4	4	3	5	4	4	5	4
150	350	5	5	3	4	3	4	4	4	4	5	4	4	4	4	4	4	4	4	3	4	3	5	4	4
151	151	1	4	5	5	4	5	4	5	4	5	4	5	5	5	5	4	5	3	4	4	5	4	5	4
151	151	2	4	5	5	5	3	4	5	5	4	3	5	5	5	5	4	5	3	4	3	4	5	5	5
151	151	3	5	5	5	5	5	3	5	4	4	4	5	4	4	5	5	5	4	5	5	4	5	4	4
151	151	4	5	4	4	4	5	3	5	4	3	4	4	5	5	5	4	5	4	4	5	4	4	5	4
151	151	5	5	5	5	5	4	3	5	4	4	5	4	5	4	5	5	5	4	5	5	5	4	5	4
151	351	1	4	3	4	4	5	4	3	4	4	2	4	4	3	4	4	4	3	3	3	4	5	5	4
151	351	2	4	4	3	3	4	3	3	4	4	4	3	4	4	4	4	4	3	5	4	4	4	4	4
151	351	3	5	5	3	4	5	4	3	4	5	3	4	5	4	5	4	4	4	3	4	4	5	4	4
151	351	4	3	3	3	4	5	2	5	3	4	4	4	4	4	3	4	3	3	5	5	4	4	5	4
151	351	5	5	4	4	4	5	3	5	4	4	4	2	5	4	4	3	4	4	5	4	4	4	4	4
152	152	1	3	3	3	3	4	1	3	3	3	2	3	5	3	3	2	3	1	2	3	3	3	3	3
152	152	2	3	3	3	3	2	1	3	3	3	3	3	4	3	3	3	3	3	3	4	1	3	4	3
152	152	3	3	3	3	4	2	2	3	1	2	4	3	4	3	3	3	1	2	3	4	3	4	3	2
152	152	4	3	3	2	2	3	1	2	3	2	1	3	3	2	2	2	2	3	3	3	3	4	4	4
152	152	5	3	3	3	3	2	2	4	1	1	2	3	4	4	4	2	1	2	1	3	1	3	3	3
152	352	1	4	3	3	2	3	2	3	3	3	1	2	4	3	3	3	4	3	1	3	3	4	3	2
152	352	2	3	3	3	2	2	2	3	2	3	1	3	4	3	3	2	3	3	3	3	3	3	3	3
152	352	3	2	4	1	2	2	2	3	2	3	2	2	4	4	3	3	3	3	1	3	4	4	3	3
152	352	4	2	3	3	2	3	3	1	4	3	4	3	4	3	3	3	3	2	4	3	3	3	3	2
152	352	5	3	3	4	4	3	1	3	3	2	3	3	3	3	3	3	3	3	3	2	2	4	3	3
153	153	1	3	4	4	4	4	3	3	5	4	3	4	5	3	3	3	4	4	2	4	4	4	4	4
153	153	2	4	4	4	4	4	1	4	4	4	3	3	5	5	4	4	3	3	4	4	4	3	5	4
153	153	3	4	4	5	4	4	4	4	3	3	4	3	4	5	4	4	4	3	3	4	4	4	4	4
153	153	4	3	3	4	4	4	2	3	3	3	4	5	4	4	3	3	3	3	3	4	4	4	5	4
153	153	5	4	4	3	4	4	3	4	3	4	3	4	3	5	4	4	4	4	3	5	4	4	4	4
153	353	1	3	4	5	4	5	5	4	5	5	4	5	5	5	5	4	4	4	4	5	4	4	5	4
153	353	2	3	5	5	5	4	4	5	3	4	3	5	5	4	4	4	5	4	4	3	4	4	5	4
153	353	3	5	3	5	4	4	3	5	5	5	4	5	5	4	4	4	4	4	5	5	4	4	5	4
153	353	4	4	5	5	5	5	5	4	4	4	4	5	5	5	4	4	5	4	5	5	5	4	4	4
153	353	5	3	5	5	5	5	3	5	5	4	4	3	4	5	5	4	4	4	4	4	5	4	5	4
154	154	1	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
154	154	2	5	5	5	5	4	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5
154	154	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
154	154	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5
154	154	5	5	5	4	5	5	4	5	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5
154	354	1	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5
154	354	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
154	354	3	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5
154	354	4	5	5	5	5	5	4	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5
154	354	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
155	155	1	3	3	3	3	4	4	3	3	3	4	4	3	3	3	3	3	3	4	3	4	4	3	3
155	155	2	2	4	3	4	2	3	3	4	3	3	3	4	5	3	4	4	3	4	4	1	3	4	3
155	155	3	3	4	3	3	4	3	4	4	3	3	3	2	1	4	4	3	3	3	4	3	4	4	4
155	155	4	3	3	3	3	3	3	4	3	3	4	3	4	3	5	4	3	4	4	4	4	4	5	3
155	155	5	4	3	3	2	3	2	4	3	2	4	3	3	4	4	4	4	3	4	4	4	2	4	3
155	355	1	4	4	3	4	5	4	4	3	4	3	4	4	4	4	3	4	4	5	4	4	5	5	3
155	355	2	4	4	4	5	4	4	4	4	3	4	4	5	5	5	4	4	5	4	4	4	4	4	3
155	355	3	5	4	5	4	4	4	5	5	3	4	4	3	4	5	4	4	4	5	5	4	4	4	4
155	355	4	5	3	3	5	4	3	4	5	5	4	4	5	4	5	4	4	3	4	5	5	4	4	4
155	355	5	4	5	4	3	4	2	5	5	5	5	4	5	3	4	4	2	4	4	4	4	5	5	3
156	156	1	4	4	3	4	4	2	5	5	3	4	5	5	4	4	4	5	3	5	4	4	4	5	4
156	156	2	4	5	4	4	3	3	4	4	3	4	3	5	4	4	4	4	5	4	4	5	3	5	3
156	156	3	4	5	4	5	5	3	4	4	3	4	4	4	4	5	5	4	4	4	4	4	4	5	4
156	156	4	4	3	4	4	3	4	3	3	4	4	4	4	5	4	4	4	4	4	4	4	4	5	3
156	156	5	4	4	5	4	4	4	5	4	5	3	4	5	4	4	3	4	4	5	5	3	5	5	4
156	356	1	3	4	3	3	4	5	3	3	3	2	4	3	4	4	3	4	2	4	4	4	4	4	2
156	356	2	4	3	4	2	4	2	5	2	4	2	3	5	4	3	2	4	3	3	4	4	4	4	4
156	356	3	4	3	3	3	5	3	4	3	3	2	4	4	4	3	4	4	3	4	4	4	4	4	4
156	356	4	4	3	3	3	3	3	3	3	2	3	3	5	3	3	3	4	3	3	4	5	4	3	4
156	356	5	1	4	3	4	4	3	2	3	4	3	3	4	2	3	4	3	2	4	4	4	3	3	4
157	157	1	3	3	3	3	4	1	4	2	4	3	4	4	3	4	3	5	4	2	5	4	4	4	3
157	157	2	4	3	3	4	3	4	4	3	3	3	4	4	3	2	1	3	3	3	3	3	3	4	3
157	157	3	3	4	4	3	5	1	4	3	4	3	3	5	4	4	3	3	3	3	3	3	4	2	2
157	157	4	3	3	2	3	3	3	3	3	2	3	4	4	3	3	3	4	3	3	4	3	4	4	3
157	157	5	4	3	3	3	4	3	2	3	4	4	2	5	3	4	4	3	3	3	3	4	4	3	3
157	357	1	2	3	3	3	3	2	3	1	2	3	3	3	4	3	1	4	3	3	2	4	3	3	3
157	357	2	3	4	1	3	3	1	4	2	2	2	3	3	3	4	2	3	2	3	3	2	3	4	1
157	357	3	3	3	1	3	4	2	2	3	2	2	4	3	4	2	1	3	3	1	2	3	3	3	3
157	357	4	2	3	3	2	3	1	1	3	3	2	3	3	3	3	3	3	2	1	2	4	3	3	1
157	357	5	3	2	3	3	3	2	3	2	3	3	2	3	2	1	3	1	2	1	3	2	3	1	2
158	158	1	4	3	3	3	4	2	3	3	2	3	3	3	4	3	3	3	2	3	3	4	3	4	2
158	158	2	3	3	2	3	3	1	4	3	1	3	3	3	3	3	1	3	2	4	3	2	4	4	3
158	158	3	3	3	4	4	3	4	3	4	3	3	3	4	3	4	2	2	2	3	3	4	4	4	3
158	158	4	3	4	3	4	3	3	3	3	3	3	3	4	3	4	2	3	3	2	4	3	4	3	3
158	158	5	3	3	3	3	4	3	4	4	1	2	3	4	2	3	3	3	3	2	3	3	3	4	3
158	358	1	4	3	3	3	3	3	3	4	4	3	3	4	4	3	3	3	3	3	4	4	4	4	4
158	358	2	3	4	3	2	3	1	3	3	4	4	3	4	4	3	3	4	4	4	4	4	4	4	4
158	358	3	3	4	3	3	4	3	3	3	4	2	3	3	3	4	4	4	3	3	3	4	4	4	3
158	358	4	3	5	4	3	3	3	3	3	3	5	2	4	3	4	3	3	4	5	3	5	3	4	3
158	358	5	3	3	2	3	4	4	3	3	3	3	3	5	3	4	3	3	3	3	4	3	4	3	2
159	159	1	3	4	3	4	4	3	5	3	4	3	4	4	4	4	4	3	3	3	3	4	4	5	4
159	159	2	4	4	3	3	4	4	5	3	3	4	4	5	4	3	4	3	4	3	4	3	5	5	2
159	159	3	4	3	3	4	3	3	4	3	4	4	4	4	4	4	3	4	5	3	4	4	5	4	3
159	159	4	4	4	4	5	3	4	5	3	3	4	3	5	4	4	4	3	4	5	4	3	3	3	3
159	159	5	3	3	3	3	4	3	4	3	5	3	3	5	4	4	3	3	3	4	4	3	3	3	3
159	359	1	4	4	4	4	2	2	3	3	3	4	3	3	3	2	2	4	4	3	3	4	3	4	3
159	359	2	3	3	3	3	3	4	3	4	3	3	3	3	3	3	2	3	3	4	4	3	2	4	3
